71,kokon,2.5877273572834936
72,vykuk,2.5895615398536638
73,jahla,2.5923196606950034
74,ochoz,2.5950916775447355
75,sufix,2.5953754229245383
76,salsa,2.6091269820609395
77,salas,2.6091269820609395
78,finis,2.622930513626959
79,kokos,2.625368157708641
80,kokot,2.627646203911298
81,odhoz,2.6347758136019133
82,smysl,2.63710030279928
83,harfa,2.638471458613705
84,fanda,2.6398826612141884
85,rotor,2.6444475420757105
86,agave,2.650498021002107
87,zdviz,2.6508805600746754
88,kanka,2.6553276025929793
89,pohov,2.657931195662813
90,gulag,2.661964591083026
91,fauna,2.6655858793453855
92,lelek,2.6661620337165894
93,jelec,2.6683359706465954
94,gympl,2.67393435189844
95,macha,2.6778375612798073
96,garaz,2.6789698994821523
97,alela,2.6837531979246734
98,etuje,2.6900780773217146
99,tatka,2.6946764142491464
100,ataka,2.6946764142491464
101,jedle,2.696626092222178
102,anexe,2.70004239255987
103,chtic,2.7005995673397676
104,pajan,2.7038334939473514
105,bezec,2.7052882857886247
106,tatar,2.7110590038725433
107,klaka,2.7154793439946276
108,obvod,2.717698320321026
109,lobby,2.7259191397679055
110,pohup,2.727944118332011
111,hadac,2.7293021561023756
112,jezek,2.729615235652741
113,garda,2.7335186660828406
114,domov,2.7347999857734036
115,foton,2.7369318285435864
116,vyvrt,2.737666273285498
117,uvaha,2.7381799158163265
118,vazba,2.738713254004173
119,farma,2.7442762475448466
120,bajka,2.7448484919254685
121,vysev,2.7474184155803747
122,verej,2.7484315471451786
123,lyzol,2.748586289244618
124,legie,2.7489997940611715
125,uchac,2.7508078519378873
126,dovoz,2.7528553815675743
127,odvoz,2.7528553815675743
128,krekr,2.7533779543706918
129,vylov,2.755705104696928
130,povoz,2.7590067831303116
131,facka,2.7594941330525136
132,kakao,2.765658220184998
133,dendy,2.7683082208896876
134,pazba,2.771100961144271
135,majka,2.773469038771692
136,majak,2.773469038771692
137,jamka,2.773469038771692
138,pokoj,2.7751974527156085
139,vylev,2.775710874486049
140,hovno,2.777365903572094
141,pomoc,2.7784509441410985
142,vyboj,2.7819422377053313
143,mazac,2.7869541261082222
144,jesen,2.794999638584744
145,posyp,2.7960849657318247
146,vazac,2.7982285930204447
147,perej,2.798941188029579
148,jelen,2.801878630579042
149,karka,2.8028921855863467
150,hanba,2.8037236892275588
151,vedec,2.806307374306546
152,devce,2.806307374306546
153,trpyt,2.808022914893283
154,nafta,2.808397525020052
155,hrich,2.8119172613425496
156,dzudo,2.8155180005335985
157,polyp,2.8169091509138764
158,pevec,2.8172327077410846
159,xerox,2.8177273410712416
160,pohon,2.819974227075997
161,durum,2.820431386179106
162,fenix,2.823459077838831
163,duvod,2.826876729780191
164,tubus,2.8282982315260337
165,vyfuk,2.828864465867988
166,jinan,2.8306443837841706
167,ninja,2.8306443837841706
168,hanza,2.831535922000916
169,zasah,2.8345176008177737
170,chudy,2.8391201937047947
171,rajda,2.8395331958546115
172,fiala,2.840116437217389
173,mlici,2.8426557441515667
174,pajka,2.843289622408616
175,jetel,2.8462430519618396
176,jasan,2.846560801338872
177,zacpa,2.8468121028631623
178,jesle,2.846980311036561
179,nahac,2.8511092978444115
180,fenek,2.852386164238317
181,dehet,2.854645217009968
182,civil,2.8552177802956327
183,hniti,2.8584735856318444
184,zahat,2.8626849711810256
185,zatah,2.8626849711810256
186,cicha,2.8634925917855214
187,zbozi,2.8645435187902066
188,uziti,2.8647985714033766
189,vyver,2.865810771942997
190,zapad,2.8700891709554095
191,cuvac,2.8716436089797917
192,popud,2.876979827927378
193,chasa,2.8783244376962718
194,utlum,2.878653764329179
195,rybar,2.8839433280948947
196,achat,2.884147770112402
197,chata,2.884147770112402
198,tahac,2.884147770112402
199,vydej,2.8895295243696877
200,pumpa,2.890227127571385
201,oboci,2.8917041194635096
202,kibic,2.893238619379159
203,bicik,2.893238619379159
204,pauza,2.893948107413563
205,efekt,2.894003408568093
206,vezen,2.897752838312042
207,orloj,2.899898922966374
208,biric,2.9013898463139327
209,fanka,2.9038884074111264
210,fakan,2.9038884074111264
211,hlava,2.9047907876913284
212,vlaha,2.9047907876913284
213,nemec,2.9067895917540425
214,sazba,2.9080714699298587
215,odnoz,2.908710447988676
216,rohoz,2.9091538291142056
217,vyvar,2.910396049107082
218,kuryr,2.911849922387564
219,nylon,2.912289828013195
220,chvoj,2.9146604124646514
221,lomoz,2.9161749508751917
222,mozol,2.9161749508751917
223,samba,2.9187285615570424
224,buben,2.9188380893439287
225,dredy,2.9198744322508015
226,kojot,2.920097343619003
227,venec,2.9235377773228857
228,vydaj,2.9270859336114547
229,hovor,2.928030532645972
230,ubrus,2.928367214822299
231,papuc,2.929263282644112
232,hroch,2.929951735340269
233,rumun,2.930382050064239
234,debet,2.9327053687757907
235,znama,2.933354413401902
236,zazeh,2.933559187859805
237,kubik,2.935684660132841
238,dezen,2.9359308210149124
239,ctvrt,2.9367284265966194
240,ustup,2.9370790696507107
241,herec,2.938422418220582
242,rytir,2.9387075262117213
243,zemle,2.9399554062162245
244,hever,2.9404179594826854
245,blbec,2.940481235530282
246,idiom,2.941557816462535
247,bodlo,2.942531082903143
248,tafka,2.9432057064731536
249,mesec,2.943400556115494
250,penze,2.9438672406290056
251,dlaha,2.944467033208189
252,halda,2.944467033208189
253,srafa,2.944882407056794
254,safar,2.944882407056794
255,zavan,2.94584067976081
256,tavba,2.947165561483595
257,tyfus,2.947286923496165
258,masaz,2.9476022391125283
259,uzene,2.9519308149309023
260,hajny,2.952019355765713
261,ohava,2.9538334146481438
262,banda,2.9553540781277547
263,ponco,2.955850428176878
264,malba,2.9569773273807103
265,lezec,2.9574060130691273
266,jogin,2.9622282210109487
267,balza,2.9622346381233595
268,zabal,2.9622346381233595
269,fyzik,2.9626651844749583
270,huhla,2.9631550448360935
271,vizaz,2.9635707329969634
272,sadba,2.964709226934437
273,drivi,2.9658171535452613
274,odlom,2.9688395845815654
275,valba,2.9713003679488517
276,mumie,2.9734151233971873
277,mosus,2.9741475722555943
278,analy,2.975040539935531
279,pence,2.975648724384168
280,pecen,2.975648724384168
281,polom,2.9772655252730726
282,zatva,2.977478905605734
283,sysel,2.9797116118510734
284,ridic,2.980254128964578
285,daman,2.981107357022298
286,odlov,2.9836823499479284
287,bliti,2.984125518445436
288,jatka,2.984370729578726
289,ajtak,2.984370729578726
290,sesuv,2.9868386696306657
291,vybeh,2.9871845429419914
292,nehet,2.987251908771918
293,obzor,2.987390149265686
294,odhad,2.9891434877462393
295,dohad,2.9891434877462393
296,mazal,2.990854745699616
297,vyluh,2.9930510088569573
298,edice,2.993908515091268
299,cedic,2.993908515091268
300,dedic,2.993908515091268
301,uchyt,2.994515288706221
302,jatra,2.9998954048476705
303,bomba,3.0006205140645203
304,hadka,3.0008608418749123
305,hadak,3.0008608418749123
306,ameba,3.0013004762135824
307,vazal,3.001401697296794
308,zaval,3.001401697296794
309,lempl,3.0015770714549235
310,pleme,3.0015770714549235
311,nymfa,3.00268209306429
312,archa,3.0032769313888528
313,hrach,3.0032769313888528
314,cachr,3.0032769313888528
315,flexa,3.0037284592776947
316,fjord,3.0055837446945906
317,dacan,3.0075973075092435
318,palba,3.0076235756906784
319,pablb,3.0076235756906784
320,vyhoz,3.0079533694352487
321,zapas,3.0091410297694994
322,pasaz,3.0091410297694994
323,svist,3.0095266526388587
324,unava,3.0107598103181656
325,pizza,3.012000997625474
326,limit,3.0122092834854812
327,pohyb,3.012399338841204
328,tucet,3.0129362332887766
329,pesec,3.0136468381002226
330,pupen,3.0145705034961385
331,mezek,3.0164999862945736
332,ekzem,3.0164999862945736
333,pecet,3.0165068834557887
334,uchyl,3.017519742681494
335,obava,3.018133036754938
336,celed,3.0183631599163765
337,lamac,3.0221436370906436
338,tisic,3.0236686936287485
339,afera,3.023807571139233
340,mixaz,3.025111452359485
341,chmyr,3.025438149654311
342,druid,3.026278780013168
343,obnos,3.0264471035475986
344,boson,3.0264471035475986
345,snaha,3.03184579425695
346,berec,3.0323616054408498
347,emoce,3.035171347233381
348,draha,3.0357970665164182
349,kyrys,3.036173034677089
350,skrys,3.036173034677089
351,cepel,3.036494193479148
352,zabak,3.036963877817479
353,zabka,3.036963877817479
354,odbor,3.0370665652074003
355,dobro,3.0370665652074003
356,bordo,3.0370665652074003
357,pupik,3.0380014905825816
358,sinus,3.0394846877508517
359,panda,3.0417252820965524
360,napad,3.0417252820965524
361,zahyb,3.042343787537874
362,mamut,3.043345728119557
363,hnata,3.0441561406008293
364,madal,3.0450674443395194
365,rorys,3.04611243010448
366,hasis,3.046573417752624
367,fousy,3.047072549379528
368,verze,3.0477030053528176
369,pouto,3.048710532065421
370,ambra,3.049219280067614
371,zapal,3.049356294792763
372,ovoce,3.0500766927076066
373,zavoz,3.0519209653424513
374,lampa,3.0523786595182663
375,palma,3.0523786595182663
376,vlada,3.0563078213870285
377,modem,3.0564404000673684
378,pedel,3.0566835859963972
379,bazar,3.060436461114769
380,baraz,3.060436461114769
381,razba,3.060436461114769
382,zabar,3.060436461114769
383,zabra,3.060436461114769
384,lymfa,3.0612551354229813
385,modro,3.0629457283525516
386,barva,3.063523240278678
387,drozd,3.0643756705692
388,dozor,3.0643756705692
389,ragby,3.064536538864165
390,chyba,3.0645479742973256
391,mazak,3.06489648304968
392,vulva,3.0703961934293624
393,vecer,3.071892040874654
394,vjezd,3.072128721510019
395,pozor,3.0750441617255158
396,vinik,3.075586498748701
397,hyzde,3.076291797759225
398,vazka,3.08233668422234
399,vazak,3.08233668422234
400,vzkaz,3.08233668422234
401,sobol,3.0844486178763044
402,milir,3.0848850183917
403,palac,3.086322589191771
404,lapac,3.086322589191771
405,halas,3.090886511985712
406,tenze,3.0914472239062305
407,volno,3.0929817165031386
408,titul,3.0930012942702505
409,rajka,3.0931484269998473
410,xindl,3.0938612346612766
411,usili,3.0940175250924473
412,zacka,3.0947715939135603
413,ricin,3.0950067870508478
414,odnos,3.096105050581598
415,zneni,3.0967956437977184
416,zizen,3.0967956437977184
417,obili,3.096884208594976
418,zelen,3.0985226797385317
419,pompa,3.0993242290612257
420,dvere,3.0997375762324486
421,parba,3.099787379768549
422,fagot,3.0998414399979755
423,smrst,3.0998800003665536
424,revue,3.100843318438587
425,macka,3.1012651410870413
426,vdova,3.1030883732443133
427,papez,3.1033840520076628
428,odkop,3.104112183418554
429,kytka,3.1075522347835918
430,bubak,3.110421726594064
431,osivo,3.1106246875170083
432,brada,3.110756734435857
433,syrar,3.110984754601223
434,refyz,3.111017284609223
435,vydut,3.1114882644669732
436,stych,3.111539581811864
437,trimr,3.112027982229911
438,frgal,3.113191853521938
439,kviti,3.1132778532822383
440,zadak,3.1145530717713936
441,nahon,3.1155063835305024
442,betel,3.1164503701459894
443,ujezd,3.11841385949363
444,vacka,3.1187483913281913
445,bible,3.1194204462834847
446,blana,3.1211630563005346
447,cucek,3.1212733360957143
448,odpor,3.1223208593887155
449,porod,3.1223208593887155
450,kahan,3.1238008713800953
451,mapka,3.124238275084305
452,mungo,3.125752367718009
453,imise,3.126142630480017
454,emise,3.126142630480017
455,misie,3.126142630480017
456,semis,3.126142630480017
457,urbar,3.1277158938483094
458,pakaz,3.12895092013645
459,davka,3.129350739359643
460,zdvih,3.1296314151143663
461,hvizd,3.1296314151143663
462,pulpa,3.1300586273247366
463,poupe,3.1320764698593724
464,gejsa,3.1342970322329786
465,slovo,3.1345130121938616
466,drama,3.1357077479037794
467,navin,3.135892751941774
468,dudek,3.1367376964771743
469,radza,3.1377434023244843
470,zadrz,3.1377434023244843
471,zrada,3.1377434023244843
472,skunk,3.1383789272333655
473,vetes,3.1395334244480484
474,amant,3.1396010174530797
475,masna,3.139848403307506
476,saman,3.139848403307506
477,ether,3.14003672675405
478,kauza,3.140487864899965
479,sabat,3.142012131217022
480,basta,3.142012131217022
481,idiot,3.1426538304662213
482,ducej,3.1433372492975087
483,rampa,3.1442393317387687
484,parma,3.1442393317387687
485,zapar,3.146561791720241
486,odpad,3.148180629825104
487,dopad,3.148180629825104
488,pilir,3.1495959644004863
489,leden,3.1505761566741675
490,alibi,3.1519239071093015
491,hrana,3.1533942083345323
492,pycha,3.153588527228193
493,jicha,3.154219891192196
494,vpich,3.1545741235256157
495,pupek,3.156056745724912
496,hasak,3.1575472101812103
497,pinie,3.157759852097047
498,vymaz,3.158973481764021
499,salba,3.159848195912882
500,balsa,3.159848195912882
501,naval,3.1607667392472942
502,tahak,3.1612421309380436
503,letec,3.1633655720975424
504,vydrz,3.165944997348858
505,zbyti,3.167502029100905
506,popis,3.168570045476794
507,blata,3.169167250383508
508,capka,3.1714485458309305
509,berne,3.171663221252714
510,dildo,3.1747492158723567
511,oddil,3.1747492158723567
512,hajzl,3.174796472842806
513,haras,3.176342853329601
514,obtok,3.177593977038909
515,fenyl,3.178475465696648
516,padak,3.1792736132643995
517,chlum,3.179544551057606
518,astma,3.179678093944769
519,citat,3.1828859190007286
520,citac,3.1828859190007286
521,vyhon,3.183802285046739
522,trust,3.1841043564547156
523,srust,3.1841043564547156
524,mogul,3.1853056641721875
525,jazyk,3.1859742720424564
526,zvedy,3.186272685326693
527,stava,3.1875053298002753
528,svata,3.1875053298002753
529,topol,3.190678691600355
530,toust,3.1913474432971514
531,berle,3.191873881579873
532,rebel,3.191873881579873
533,dudak,3.192238189116488
534,tlama,3.1937186566741342
535,malta,3.1937186566741342
536,vyhen,3.1958283758764017
537,remen,3.1965006117879042
538,sepie,3.1972652346418364
539,slama,3.19918348400942
540,salam,3.19918348400942
541,mlsal,3.19918348400942
542,petit,3.2001011860404063
543,venek,3.2001757940221336
544,robot,3.2008307817397874
545,bujon,3.201006381582618
546,kulik,3.2022260511002307
547,bufet,3.2029152894268997
548,banka,3.2035166741826413
549,krimi,3.203891419023555
550,nerez,3.203892254666389
551,komik,3.204555208969431
552,osoba,3.20553265342615
553,slava,3.205538227179858
554,salva,3.205538227179858
555,urada,3.205541927846931
556,horko,3.206600147957112
557,sabes,3.209284195630391
558,reven,3.2111286152940006
559,kupka,3.211562805420526
560,jizba,3.2122420971378207
561,zmije,3.2122707819220113
562,sauna,3.213451910646817
563,mamon,3.213744323644398
564,napln,3.2138742216933527
565,guide,3.21538030278233
566,arkyr,3.2164122052508524
567,rehek,3.216575823916967
568,peles,3.216680487331464
569,index,3.216884669665424
570,pingl,3.2174138688190848
571,bingo,3.21925126768538
572,gibon,3.21925126768538
573,dziny,3.219431735636286
574,vycep,3.2215798364440578
575,totem,3.221622646725347
576,sjezd,3.2219730355105387
577,listi,3.222613215513075
578,ceren,3.2243405195443753
579,torzo,3.224756335565132
580,vagus,3.225847174904531
581,trumf,3.2259292273373292
582,brana,3.2260867800426607
583,rondo,3.2283810893864833
584,motor,3.228994830756949
585,vypln,3.230005174836401
586,kamna,3.2332606565246884
587,chyse,3.23371600616928
588,vykup,3.2342661687616774
589,zezlo,3.2350430866604247
590,hvozd,3.2357081172086484
591,basak,3.2371058122124206
592,vizum,3.2373526619471704
593,rezie,3.2377586681502692
594,celer,3.238883924040184
595,hymna,3.239191812801723
596,odtok,3.239273054154086
597,nazka,3.2402056114737845
598,otvor,3.2402349599042664
599,briar,3.2403435259903843
600,sever,3.2414452291678284
601,smejd,3.242314157418154
602,porno,3.244415153839286
603,ponor,3.244415153839286
604,mnich,3.244977011726367
605,vikev,3.2450474857977323
606,label,3.245281194716762
607,chlup,3.2453242095352337
608,puget,3.2456009296311277
609,kabat,3.245675951827149
610,tabak,3.245675951827149
611,retez,3.245943168247123
612,meter,3.246437913222333
613,brbla,3.2467925188570206
614,gluma,3.2482846180416884
615,revir,3.2486279681176367
616,dioda,3.2486730676849023
617,drdol,3.2493400687154796
618,zatez,3.2504740658088673
619,tapas,3.2510138340669488
620,pasta,3.2510138340669488
621,mufle,3.253075280827977
622,okoun,3.253084516142201
623,jizva,3.256033596651283
624,vchod,3.2562150482121415
625,naraz,3.256304543006364
626,vypis,3.2563386154093186
627,reces,3.25646548581803
628,sazka,3.256713279816689
629,sekce,3.260313276375972
630,rouno,3.2606600006828255
631,objem,3.260795669370714
632,dojic,3.2608415930855976
633,anoda,3.2609414745302994
634,donna,3.2609414745302994
635,chuze,3.261034272654322
636,tajny,3.2613019052265777
637,varan,3.2636321859794997
638,varna,3.2636321859794997
639,vrana,3.2636321859794997
640,palas,3.2636827312247965
641,spala,3.2636827312247965
642,otava,3.2639259139788344
643,tlapa,3.264301177655659
644,zajic,3.2645518090603574
645,jezid,3.2668554863628705
646,lazar,3.268668142135261
647,zalar,3.268668142135261
648,rabat,3.2689463740804916
649,bratr,3.2689463740804916
650,matka,3.270800920162983
651,tuhyk,3.2710862189054444
652,zatka,3.2713824292656066
653,cakan,3.2716151160491584
654,vdech,3.2720547757616956
655,axiom,3.2722009722833114
656,butyl,3.272412149247197
657,dogma,3.272874356303456
658,alarm,3.2730478260684275
659,cesac,3.273449769555237
660,zbroj,3.275790330677233
661,objev,3.2766086039905513
662,osada,3.2770685895023752
663,smich,3.277182148178402
664,potok,3.2774980353485916
665,pokos,3.2776509112340517
666,masak,3.2778702405554365
667,maska,3.2778702405554365
668,prior,3.2782518704230696
669,proso,3.278892713918355
670,opona,3.278893122307056
671,vypad,3.278951020761718
672,racna,3.279249207739394
673,vytah,3.2800160234631908
674,lekce,3.2809833015868963
675,celek,3.2809833015868963
676,larva,3.2816126468591134
677,rybiz,3.2821820831453636
678,bobek,3.285883270849413
679,asram,3.285967281420349
680,mytus,3.2866990848058055
681,pixel,3.2891729204843148
682,obrok,3.290200703886244
683,uskok,3.2904975398467657
684,ousko,3.2904975398467657
685,vrasa,3.2918236137787162
686,cipsy,3.2923668585726467
687,budic,3.2948169874175264
688,jizda,3.295570909492861
689,zakal,3.29591976623126
690,topor,3.2975843862709606
691,porto,3.2975843862709606
692,ropot,3.2975843862709606
693,mlaka,3.2977725484723845
694,spajz,3.29801010045535
695,ledek,3.3002470855676225
696,enzym,3.300777060723359
697,pesek,3.3011559659876095
698,umysl,3.3019018190337235
699,nadra,3.3022675721633474
700,sneni,3.302595164176085
701,vezny,3.3029661210177235
702,gauco,3.303410287494447
703,stene,3.3040420586771884
704,selen,3.304282092388492
705,popel,3.3046105150680654
706,polep,3.3046105150680654
707,panak,3.3046313529243383
708,mixer,3.306311422746162
709,remix,3.306311422746162
710,vrata,3.307449554612046
711,varta,3.307449554612046
712,trava,3.307449554612046
713,vatra,3.307449554612046
714,volby,3.3092563373496184
715,linie,3.3097844369348826
716,sadka,3.31189667847397
717,gumak,3.3139801237578075
718,stisk,3.3142044902612833
719,valka,3.3148167740030394
720,lavka,3.3148167740030394
721,kukan,3.3150128197986914
722,nauka,3.3150128197986914
723,nanuk,3.3150128197986914
724,kunka,3.3150128197986914
725,trist,3.316414489376837
726,masox,3.3172259863296585
727,kobka,3.3174457649472258
728,mokro,3.318003396890508
729,sadra,3.318497664261697
730,sadar,3.318497664261697
731,korzo,3.3186458018127634
732,kebab,3.319437503439462
733,lepek,3.319734151952308
734,vymet,3.320589693514407
735,hudec,3.3216198310293827
736,etapa,3.323494810301755
737,vzlyk,3.3248389722699545
738,vymol,3.326451834780093
739,odbyt,3.3286622649865256
740,uchop,3.3302889393353428
741,lacka,3.3306201945182403
742,chrup,3.3309705887536127
743,eroze,3.3311877470882667
744,lotos,3.331249188275002
745,zajem,3.3314545756590763
746,pobyt,3.332233901827666
747,detox,3.3325405930585177
748,grunt,3.3334081981230383
749,sogun,3.334194488705728
750,paria,3.3347432741392984
751,papir,3.3347432741392984
752,rapir,3.3347432741392984
753,titan,3.335240618608606
754,forum,3.3355374455325397
755,gouda,3.3360842471385266
756,pajzl,3.33717114322543
757,femur,3.3382277086904777
758,borba,3.339215189703828
759,obora,3.339215189703828
760,sigma,3.33964081711092
761,vypon,3.340139301516088
762,sesit,3.3409345467719325
763,steti,3.3409345467719325
764,rezek,3.341101057791591
765,zrzek,3.341101057791591
766,liana,3.3411712823022843
767,hudba,3.34250038776264
768,znamy,3.343209962875871
769,zavoj,3.3437396706556224
770,zavej,3.344070787045178
771,rover,3.3444454871773934
772,genus,3.344574301786717
773,nuzky,3.3464256115947917
774,chuva,3.3465874391318864
775,patka,3.34681547579636
776,kozka,3.3481209811656885
777,kozak,3.3481209811656885
778,cecko,3.348310333618594
779,pasak,3.348378880710527
780,kapsa,3.348378880710527
781,paska,3.348378880710527
782,dojem,3.3486185717553205
783,nuget,3.3487294942044605
784,dalka,3.3497487950922022
785,klada,3.3497487950922022
786,altan,3.350723355229646
787,spara,3.352224140925436
788,spras,3.352224140925436
789,satna,3.353092312157444
790,satan,3.353092312157444
791,santa,3.353092312157444
792,asant,3.353092312157444
793,susak,3.353290080864115
794,zdroj,3.3538403937163928
795,autak,3.3552343493595562
796,toxin,3.355683292541709
797,vysec,3.357125306435893
798,pojem,3.3575138052454827
799,sisel,3.357657958879277
800,barka,3.3584169054653428
801,barak,3.3584169054653428
802,singl,3.360561251077488
803,vycet,3.361170259278239
804,vylez,3.361565083138598
805,vyzle,3.361565083138598
806,bydlo,3.362361114651985
807,genom,3.3635465581146216
808,pahyl,3.364300965166275
809,parat,3.3667253704287234
810,parta,3.3667253704287234
811,zarez,3.3669122320914955
812,aroma,3.366983288954115
813,krcek,3.3688126435389165
814,lapka,3.3692914730810832
815,palka,3.3692914730810832
816,lapak,3.3692914730810832
817,kalpa,3.3692914730810832
818,brich,3.3694254727070727
819,sprym,3.369826181832589
820,asiat,3.370598783579124
821,hejno,3.3712818602667913
822,ubyte,3.3737339634322794
823,verva,3.374018421960803
824,gusto,3.3753037687614116
825,vojin,3.375603189516232
826,kulka,3.3756451696461234
827,kulak,3.3756451696461234
828,kukla,3.3756451696461234
829,lulka,3.3756451696461234
830,boxer,3.3758616298724036
831,kocka,3.37619820287681
832,cocka,3.37619820287681
833,sluch,3.3775003115040025
834,vinyl,3.377985693401808
835,vorar,3.3786017730139375
836,konto,3.379948144587037
837,zumba,3.3800488573101664
838,jmeni,3.3801885256844013
839,konik,3.381221673645878
840,rodeo,3.3817393430673057
841,kecka,3.382131074870307
842,vousy,3.3827324863808697
843,image,3.384143516372752
844,magie,3.384143516372752
845,marka,3.3851415344095894
846,karma,3.3851415344095894
847,hulic,3.3863976034265564
848,mydlo,3.387300833083884
849,alias,3.3876075331306477
850,sisal,3.3876075331306477
851,zrzka,3.3879708314039787
852,lihyr,3.388131828484349
853,hyril,3.388131828484349
854,myval,3.388651992205185
855,rosol,3.3903973123856384
856,drift,3.3906269966355307
857,myrha,3.3909314179555516
858,jatky,3.394724213553401
859,mango,3.39539633575279
860,vyhra,3.3969727349720755
861,notor,3.3978419667176047
862,repro,3.3982095663373215
863,jahen,3.3988832604454227
864,ukrok,3.3993128782667026
865,foyer,3.3999271707469125
866,grupa,3.399959034767045
867,vybor,3.40046126677233
868,varka,3.401093353164286
869,krava,3.401093353164286
870,krvak,3.401093353164286
871,kvark,3.401093353164286
872,srsen,3.4025123780091455
873,chleb,3.402800233307351
874,futon,3.402969969546296
875,nugat,3.4030304906258895
876,salat,3.403165967418421
877,slast,3.403165967418421
878,atlas,3.403165967418421
879,jicen,3.4050016770603992
880,odsyp,3.4063673688831293
881,dosyp,3.4063673688831293
882,fobie,3.407003188339341
883,trotl,3.4071287445772724
884,podej,3.407555451632373
885,vegan,3.407619011240756
886,pocty,3.4086289532136522
887,vagon,3.4087700146816737
888,borax,3.412509375581404
889,vichr,3.4131527152222167
890,neter,3.413731099306396
891,teren,3.413731099306396
892,vyber,3.416040914228945
893,schod,3.4160742845929635
894,gilda,3.417266291334181
895,kopak,3.4186182462272066
896,kosik,3.4188028241370665
897,tikot,3.4190092116697532
898,sanon,3.4196842511660623
899,sosna,3.4196842511660623
900,nanos,3.4196842511660623
901,pepka,3.4200534371947136
902,briga,3.4202129757679676
903,cakra,3.4202633884872413
904,carka,3.4202633884872413
905,zasyp,3.421366550086913
906,dutky,3.42141524631913
907,humno,3.422683893331588
908,senna,3.423113500094671
909,fonem,3.4245772689031115
910,puvab,3.424751985223866
911,golem,3.424950147951623
912,roura,3.425497257224678
913,anton,3.4275572472334863
914,chmel,3.427862926816299
915,cmoud,3.428016513651782
916,fikus,3.4282590744119563
917,magik,3.430227423193791
918,sytic,3.431364147374558
919,ferbl,3.431792600326565
920,opora,3.431963184334431
921,testo,3.4321595251628847
922,izmus,3.4324688246027666
923,kodex,3.4332889046193613
924,geoid,3.433296777874049
925,mudrc,3.4338324290953923
926,omega,3.4343745945956115
927,vymer,3.43490371119425
928,radka,3.4354458621536073
929,jmeli,3.4380254295115993
930,vyspa,3.438079729356789
931,kolos,3.438523771094745
932,sokol,3.438523771094745
933,serie,3.438604625165018
934,bycek,3.438617886427421
935,tiket,3.439403323601423
936,kolik,3.43995277911658
937,okoli,3.43995277911658
938,jouda,3.440753786564946
939,stesk,3.4441121745751864
940,frmol,3.4443989195502365
941,mafie,3.4462725785064685
942,bohem,3.446842695622976
943,micha,3.446939662694729
944,katan,3.4470892263310775
945,akant,3.4470892263310775
946,hydra,3.4475269079327533
947,grazl,3.448367703612517
948,chlev,3.4497867534019986
949,opich,3.4498548904230346
950,kasna,3.4500828293028656
951,trest,3.4511883324264585
952,stret,3.4511883324264585
953,ester,3.4511883324264585
954,stres,3.4511883324264585
955,jehla,3.4517532340788573
956,vudce,3.4522797388984126
957,holub,3.45389535408197
958,gulas,3.4539720292756044
959,vyrez,3.4549413836117364
960,kanal,3.4551320746784024
961,alkan,3.4551320746784024
962,parak,3.455385594482128
963,parka,3.455385594482128
964,vztah,3.456388122706306
965,jilec,3.4585542796532533
966,sufle,3.4589353588063942
967,kurak,3.460714465311258
968,kurka,3.460714465311258
969,toast,3.4607264118997856
970,ethyl,3.460825540778964
971,guano,3.4613663085155224
